id,title,subtitle,niveau,description,links,quadrant,keywords
44dd10274f0ead9dc33d4ff33f243a9e,changement de paradigme,1. percees scientifique et technologique,2,les grandes dates de bitcoin. bitcoin.fr,https://bitcoin.fr/histoire/, comment bitcoin change societe,"bitcoin, bitcoins, une, crypto, protocole, transactions, blockchain, européenne, transaction, btc, lightning, euros, mars, signatures, coinbase, européen, financiers, juillet, satoshi, économiques, accepte, bitcointalk, bloc, blocs, cash, cryptomonnaies, dollars, en, le, algorithme"
d645dd195b8feff4d9af70a077cad2f6,changement de paradigme,1. percees scientifique et technologique,2,"yorick de mombynes (2020). my 99 favorite quotes from ""how innovation works"" by matt ridley",https://yorickdem.medium.com/my-99-favorite-quotes-from-how-innovation-works-by-matt-ridley-3c263ecd912e, comment bitcoin change societe,"innovation, technology, invention, innovating, inventor, patents, regulation, cellular, cities, edison, growth, innovations, inventions, inventiveness, inventors, nuclear, precautionary, safety, technological, technologies, ad, ago, ai, airline, bitcoi19, bitcoin, blockchain, breakthroughs, bureaucracy, bureaucratic"
08df17584469c0dfc17b75c6a635b5f8,changement de paradigme,2. changement de paradigme,2,anil (2022). bitcoin et l'imprimerie (in extenso),https://btctouchpoint.com/fr/bitcoin-et-limprimerie/, comment bitcoin change societe,"une, bitcoin, pas, pratiques, mondiale, technologie, technologies, innovation, le, protocole, protocoles, société, utilise, être, accueil, btc, connaissance, contrôle, entre, famine, histoire, imprimerie, inflation, informations, innovations, institutions, inventions, modernes, morale, peste"
80a56072aea8af23c0c4eb36748deb95,changement de paradigme,2. changement de paradigme,2,tuur demeester (2019). la reforme bitcoin,https://btctouchpoint.com/fr/la-reforme-bitcoin/, comment bitcoin change societe,"bitcoin, une, pratiques, réforme, utilise, financières, génération, innovation, millennials, monopolistique, protestante, autre, changement, commerce, conditions, entre, entrepreneurs, historiques, industrie, inventions, investisseur, millennial, monde, parallèles, pas, rente, riches, siècle, économique, 1574"
0de546c5668a23e1532f15f67656543d,changement de paradigme,2. changement de paradigme,2,thomas mang (2022). paralleles qualitatifs et quantitatif entre bitcoin et le protestantisme,https://bitcoin.fr/paralleles-qualitatifs-et-quantitatif-entre-le-bitcoin-et-le-protestantisme/, comment bitcoin change societe,"une, bitcoin, protestante, protestantisme, le, économie, bitcoins, entre, mars, bitcoiners, calvinisme, inflation, novembre, protestant, protestants, réforme, économique, économiques, capitalisme, luther, numérique, pas, 2016, 2020, banques, benjamin, catholicisme, centrale, centrales, centralisée"
b523adb5a6c604899f49174064d4c66b,changement de paradigme,2. changement de paradigme,2,"michael saylor (2022). synopsis de la serie ""saylor"" - wim r. breedlove",https://btctouchpoint.com/fr/synopsis-de-la-serie-saylor-transcript-du-podcast-what-is-money-de-robert-breedlove/, comment bitcoin change societe,"une, pas, bitcoin, inflation, monnaie, être, monétaire, argent, en, vous, énergétique, histoire, qui, système, systèmes, économie, le, pense, votre, bien, certainement, dollar, fais, gravité, mathématiques, merci, mondiale, pratiques, protocole, stabilité"
db89153979abd617984b621a63b6d6bb,changement de paradigme,3. resistance au changement,2,yorick de mombynes (2021). la monnaie ouverte et ses ennemis.,https://www.contrepoints.org/2022/01/25/419709-la-monnaie-ouverte-et-ses-ennemis-bitcoin, comment bitcoin change societe,"une, monnaie, bitcoin, pas, société, le, liberté, protocole, technologie, transactions, civilisation, contrôle, français, inflation, newsletter, énergétique, analyse, argent, article, articles, artificielle, aucune, auditer, bousculé, caparée, ce, censure, centralisme, chacun, complémentaire"
73a36fecfb639dd98c2c9c0c52d37f7f,changement de paradigme,3. resistance au changement,2,yorick de mombynes et gonzague grandval (2018). la bulle des arguments anti-bitcoin. la tribune,https://www.latribune.fr/opinions/tribunes/la-bulle-des-arguments-anti-bitcoin-764804.html, comment bitcoin change societe,"une, le, tribune, pas, votre, bitcoin, france, loire, être, crypto, dans, la, dimanche, finance, paris, est, newsletters, signaler, économie, aquitaine, bien, btc, commentaire, monnaies, montpellier, alerté, culture, email, en, industrie"
c4f22312874ddc115c58eec74e0de9f7,changement de paradigme,3. resistance au changement,2,croesus (2020). pourquoi l'elite yuppie meprise bitcoin,https://btctouchpoint.com/fr/croesus-pourquoi-lelite-yuppie-meprise-bitcoin/, comment bitcoin change societe,"bitcoin, une, maximalisme, qui, utilise, le, pratiques, blog, btc, moon, moonisme, pas, pourquoi, yuppies, être, accueil, alarme, autre, confiance, dans, entre, fait, fois, investir, maximalistes, plusieurs, 1m, amendement, amérique, analyse"
f6396cab835cf85af4cabb132832e70b,changement de paradigme,4. bitcoin est la nouvelle frontiere,2,croesus (2020). bitcoin and the american west,https://www.citadel21.com/bitcoin-and-the-american-west, comment bitcoin change societe,"bitcoin, monroe, louisiana, west, america, clark, oregon, trail, äôs, developed, explored, frontier, future, internet, lewis, railroad, 1802, 1803, 1843, 1845, american, colonies, cryptocurrency, demand, destiny, development, digital, earliest, expedition, explore"
060de0904c106af8fc91176176d5ba2b,changement de paradigme,4. bitcoin est la nouvelle frontiere,2,"bansals, fractalencrypt, and strolight (2022). the timechain codex",https://btctouchpoint.com/fr/the-timechain-codex/, comment bitcoin change societe,"bitcoin, pratiques, timechain, blog, codex, culture, fait, investissement, le, pas, utilise, accueil, articles, artiste, asimov, bitcoinersâ, btc, change, changement, changent, chronometer, connaissance, cypherpunk, dans, documentaires, fiction, fractalencrypt, genre, influence, investir"
2cb3805b63595852c4a45c6002379f22,bitcoin core - vue d'ensemble,1. origines - la prehistoire de bitcoin,2,les grandes dates de bitcoin - bitcoin.fr,https://bitcoin.fr/Histoire/, comment bitcoin change societe,"bitcoin, bitcoins, une, crypto, protocole, transactions, blockchain, européenne, transaction, btc, lightning, euros, mars, signatures, coinbase, européen, financiers, juillet, satoshi, économiques, accepte, bitcointalk, bloc, blocs, cash, cryptomonnaies, dollars, en, le, algorithme"
c94ec5fc6f3f66e19c01d844f1c052ac,bitcoin core - vue d'ensemble,1. origines - la prehistoire de bitcoin,2,yorick de mombynes (2018).  les racines philosophiques du bitcoin,https://yorickdem.medium.com/les-racines-philosophiques-du-bitcoin-17f397e30720, comment bitcoin change societe,"bitcoin, une, cypherpunks, financière, anarchiste, cryptographes, cypherpunk, dans, monétaires, nakamoto, privée, protocole, satoshi, technologie, algorithmes, banks, bienveillance, bitcoi19, bitcoinblockchaincrypto, bloc, blockchain, bullish, cash, citations, communauté, crypto, cryptographie, cryptographiques, cypherpunkstimothy, décentralisée"
71183e831b9ef541ad4d3a781d002fc1,bitcoin core - vue d'ensemble,1. origines - la prehistoire de bitcoin,2,"timothy c. may (1992). manifeste crypto-anarchiste - podcast l'entonnoir du bitcoin, decouvre bitcoin",https://decouvrebitcoin.com/la-librairie/articles/article-manifeste-crypto-anarchiste/, comment bitcoin change societe,"cookies, crypto, anarchisme, cookie, une, ads, anarchiste, bitcoin, browser, cookielawinfo, cryptographiques, découvrebitcoin, gdpr, protocoles, technologies, économiques, advertisement, analytical, analytics, barbelés, barrières, bitcoins, branche, browsing, category, conférences, contenu, cookieduréedescriptioncookielawinfo, cryptonet, decouvrebitcoin"
f15fe411c41a9239e05aab75f41ca857,bitcoin core - vue d'ensemble,1. origines - la prehistoire de bitcoin,2,j.p barlow (1996). declaration d'independance du cyberspace - decouvre bitcoin,https://decouvrebitcoin.com/la-librairie/articles/article-declaration-dindependance-du-cyberespace/, comment bitcoin change societe,"cookies, pas, une, cookie, cyberespace, nous, gdpr, vous, bitcoin, connaissez, cookielawinfo, dans, découvrebitcoin, vos, votre, être, ads, advertisement, ailes, ailleurs, air, analytical, analytics, analyze, avoir, bitcoins, browser, browsing, civilisation, colonialistes"
ea0fb4279336702dd8b94fbbc7d93b00,bitcoin core - vue d'ensemble,1. origines - la prehistoire de bitcoin,2,e. hughes(1993). manifeste d'un cypherpunk - decouvre bitcoin,https://decouvrebitcoin.com/la-librairie/articles/article-le-manifeste-dun-cypherpunk/, comment bitcoin change societe,"une, cookies, cryptographie, bitcoin, cookie, le, pas, être, analytics, anonymes, confidentialité, cookielawinfo, découvrebitcoin, gdpr, nous, accueil, ads, advertisement, analytical, anonymisation, bienveillance, bitcoins, browser, category, chacun, chaque, classified, communications, communiquer, consent"
bd1f6e61492e7102e0550d586eb813cf,bitcoin core - vue d'ensemble,3. apercu general du fonctionnement de bitcoin,2,schema detaille d'une transaction bitcoin  entre robert et josiane. bitcoin.fr,https://bitcoin.fr/fonctionnement/, comment bitcoin change societe,"mars, bitcoin, novembre, 2015, 2017, 2019, 2021, rss, telegram, transaction, une, 2012, 2013, 2014, 2016, 2018, 2020, 2023, bitcoin34, bitcoins, chives, coin, inventeur, passe, password, publicité, savoir, sélectionner"
c71e65cac60f68ee7dd18f4cddf0f6c9,bitcoin core - vue d'ensemble,3. apercu general du fonctionnement de bitcoin,2,loic morel/bitstack (2023). comment fonctionne bitcoin ?,https://anchor.fm/bitstack/episodes/Comment-fonctionne-Bitcoin-e1t1rbv, comment bitcoin change societe,"bitcoin, bitstack, une, investir, dans, le, bitcoins, telegram, bonne, comprendre, en, podcast, pourquoi, protocole, pas, vous, nous, satoshi, sur, syst, votre, blockchain, criminel, linkedin, vos, bitstack_, bitstack_app, bloc, blocs, criminels"
1a915bb1935cdc818eed7fda31d1670b,bitcoin core - vue d'ensemble,3. apercu general du fonctionnement de bitcoin,2,"comment fonctionne bitcoin : chaine de blocs, transaction, minage.bitcoin.fr",https://bitcoin.fr/comment-fonctionne-bitcoin/, comment bitcoin change societe,"bitcoin, mars, transactions, blocs, novembre, une, bitcoins, 2013, 2018, 2020, bloc, btc, chaîne, telegram, transaction, 2011, 2012, 2014, 2015, 2016, 2017, 2019, 2021, 2022, antérieur, bitcoin34, coin, confirmation, confirmations, cryptographie"
3c85c415afd42b63ad40ba06cd0641f1,bitcoin core - vue d'ensemble,3. apercu general du fonctionnement de bitcoin,2,ted stevenot (2023). how many bitcoin are there? unchained,https://unchained.com/blog/how-many-bitcoin-are-there/, comment bitcoin change societe,"bitcoin, supply, blockchain, ira, subsidy, miners, satoshi, scarcity, subsidies, blocks, cap, decentralized, halving, halvings, million, reward, ruleset, vaults, 2010, 21, bank, bitco, bitcoinmore, blockchaina, blockchains, cal, ccpa, circulating, code, coin"
f73c1694e463dab3ef4efc1d44f826d1,bitcoin core - vue d'ensemble,3. apercu general du fonctionnement de bitcoin,2,stephen hall (2023). what is a bitcoin seed phrase and how does it work? unchained,https://unchained.com/blog/what-is-a-bitcoin-seed-phrase/, comment bitcoin change societe,"seed, wallet, bitcoin, wallets, bip39, singlesig, vaults, multisig, phrase, passphrase, secure, words, backup, phrases, protecting, random, unchained, vault, 000, 24, bank, benefit, brute, cap, capital, code, collateral, create, deriv, entropy"
9ed76a78ca0f921d0a426876fbeeefca,bitcoin core - vue d'ensemble,3. apercu general du fonctionnement de bitcoin,2,gigi (2018). 21 lecons partie iii - technologie,https://btctouchpoint.com/fr/21-lecons-3eme-partie/, comment bitcoin change societe,"bitcoin, une, pas, confiance, satoshi, technologie, encyclopedia, wikipedia, le, 256, fois, internet, mathématiques, changement, cryptographie, décentralisation, en, merci, contributors, crypto, cryptographiques, des, décentralisé, entre, fait, nombres, pratiques, sha, technologies, technologique"
0a0ef42c7681ae58e3215b406d7414b3,bitcoin core - vue d'ensemble,"4. prix, processus d'adoption et hyperbitcoinization",2,vignesh karunanidhi (2023). russia unveils new payment system that enables unrestricted cross-border crypto use. watcher guru le prix de bitcoin,https://watcher.guru/news/russia-unveils-new-payment-system-that-enables-unrestricted-cross-border-crypto-use, comment bitcoin change societe,"crypto, currencies, dollar, payment, payments, price, starbucks, ad, altcoins, billion, binance, bitcoin, coin, criminal, cryptocurrencies, cryptocurrenciesrussia, cryptocurrency, dogecoin, dollarization, financial, forecast, gold, investments, russia, russian, sanctions, tem"
b635894585f21445a4cbdaf0339fea1c,bitcoin core - vue d'ensemble,"4. prix, processus d'adoption et hyperbitcoinization",2,crypto week (2022). l'experience d'adoption de madeira prend son envol le prix de bitcoin,https://cryptoweek.fr/lexperience-dadoption-de-madeira-bitcoin-prend-son-envol, comment bitcoin change societe,"bitcoin, une, crypto, 2023, investir, investisseurs, le, légale, madère, podcasteur, portugal, économique, académie, adopté, albuquerque, amsterdam, annoncé, association, autre, blockchain, booth, btc, casino, casinos, castro, ce, chainlink, cointelegraph, commerciales, couche"
0d47ad4bc3fe3b2cc6e3d4773cd03141,bitcoin core - vue d'ensemble,"4. prix, processus d'adoption et hyperbitcoinization",2,"anthony bassetto (2022). suisse : la ville de lugano adopte le bitcoin (btc), l'usdt et le lvga comme monnaies legales. cryptoast.fr le prix de bitcoin",https://cryptoast.fr/suisse-lugano-adopte-bitcoin-usdt-lvga-monnaies-legales/, comment bitcoin change societe,
6b5cdb4b2a4bb63812cad56684350c92,bitcoin core - vue d'ensemble,"4. prix, processus d'adoption et hyperbitcoinization",2,florent david (2021). le canton suisse de zoug accepte desormais le bitcoin (btc) et l'ether (eth) pour le paiement des impots. clubic le prix de bitcoin,https://www.clubic.com/antivirus-securite-informatique/cryptage-cryptographie/crypto-monnaie/actualite-362286-le-canton-suisse-de-zoug-accepte-desormais-le-bitcoin-btc-et-l-ether-eth-pour-le-paiement-des-impots.html, comment bitcoin change societe,"pas, le, bitcoin, crypto, accepte, fait, les, une, bien, btc, dans, zoug, canton, carinae, antivirus, bluetooth, en, entre, friday, jugement, marche, merci, mobile, monnaie, monnaies, pourquoi, suisse, tests, amazon, android"
8cb8665c48b7df3747b8836cca018601,bitcoin core - vue d'ensemble,"4. prix, processus d'adoption et hyperbitcoinization",2,croesus (2023). valorisation du plein potentiel du bitcoin - adoption de bitcoin,https://btctouchpoint.com/fr/croesus-valorisation-du-plein-potentiel-du-bitcoin/, comment bitcoin change societe,"bitcoin, une, valeur, rareté, bitcoins, fait, le, pratiques, réserve, utilise, votre, actifs, demande, marché, milliards, mondiale, numérique, allocation, autre, croissante, culture, des, gravité, inflation, investissement, monétaire, qui, taux, valorisation, 500"
433674b2f3aa7cd292369b60d41eb2bc,bitcoin core - vue d'ensemble,"4. prix, processus d'adoption et hyperbitcoinization",2,vijay boyapati (2018). un scenario optimiste pour bitcoin -,https://btctouchpoint.com/scenario-optimiste-pour-bitcoin/, comment bitcoin change societe,"bitcoin, pratiques, utilise, blog, le, btc, culture, monnaie, pas, accueil, articles, boyapati, bullishcaseforbitcoin, civilisation, contexte, intuition, investir, investissement, investisseur, logique, monétisé, numérique, nvoyer, permettre, personne, pièges, podcast, podcasts, préoccupations, publié"
22077f603d744914d3096f7fc95c193a,bitcoin core - vue d'ensemble,"4. prix, processus d'adoption et hyperbitcoinization",2,pierre rochard (2014). attaque speculative,https://nakamotoinstitute.org/mempool/speculative-attack/fr/, comment bitcoin change societe,"bitcoin, une, bitcoins, hyperbitcoinisation, monnaie, monnaies, inflation, blockchain, financières, généralement, hémorragie, investisseurs, le, monétaire, pas, rapidement, satoshi, taux, votre, adolescents, adoption, applications, archétypes, argent, asymétrie, atom, automatique, bank, banques, biais"
23907a24d262103bdc6cd19bb303348e,bitcoin core - vue d'ensemble,"4. prix, processus d'adoption et hyperbitcoinization",2,daniel krawisz (2014). hyperbitcoinisation,https://nakamotoinstitute.org/mempool/hyperbitcoinization/fr/, comment bitcoin change societe,"hyperbitcoinisation, hyperinflation, inflation, bitcoin, démonétisation, monnaie, gouvernement, rapidement, anticipent, arabic, bitcoins, btc, disqus, donate, entrepreneuriat, german, hyper, hyperbitco, inisation, ject, le, licenses, masse, monnaies, monétaire, nakamoto, politique, richesse, satoshi, supérieure"
bb9a36011863fd0e7267c51d6a8a399c,bitcoin core - vue d'ensemble,"4. prix, processus d'adoption et hyperbitcoinization",2,marty bent (2023). hyperbitcoinization starts at the edges,https://tftc.io/martys-bent/issue-1338-hyperbitcoinization-starts-at-the-edges/, comment bitcoin change societe,"bitcoin, bhutan, hyperbitcoinization, tftc, bitcoiners, dhi, bhutanese, countries, dollar, economy, mining, monetization, sovereign, 1338, accumulation, advertise, arty, assumptions, btc, commoner, cpi, currency, donate, druk, economic, economically, economics, hydroelectric, investments, issue"
1d23f87c9fe7f66da27200d79c9d6a7e,bitcoin core - vue d'ensemble,"4. prix, processus d'adoption et hyperbitcoinization",2,knut svanholm (2020).you are not prepared,https://www.citadel21.com/you-are-not-prepared, comment bitcoin change societe,"bitcoin, bitcoiners, blizzard, currency, hyperbitcoinization, warcraft, world, bitcoins, äôs, äôt, alternative, bank, bankers, bull, buy, citadel21, climb, company, content, cooperation, digital, donate, economy, eep, fear, fintech, game, hardware, hunter, illusions"
d06817d6b4d13639927fc4723c61a9ce,bitcoin core - vue d'ensemble,"4. prix, processus d'adoption et hyperbitcoinization",2,aleksandar svetski (2023). the three generations theory: how bitcoin reaches mass adoption in 60 years. bitcoin magazine,https://bitcoinmagazine.com/culture/bitcoin-reaches-mass-adoption-in-60-years, comment bitcoin change societe,
2ffdaeda76923eb4751e850316f869e5,bitcoin core - vue d'ensemble,"4. prix, processus d'adoption et hyperbitcoinization",2,obiwan kenobit (2018). hyperbitcoinization: winner takes all prix,https://medium.com/coinmonks/hyperbitcoinization-winner-takes-all-69ab59f9695f, comment bitcoin change societe,"bitcoin, hyperbitcoinization, currency, growth, economy, nucleation, monetary, currencies, fiat, value, crystal, crystallization, curve, market, banking, bitcoins, innovation, price, prices, tipping, adoption, clusters, coins, crypto, curves, economic, future, government, inflationary, plateau"
62982781b7135430d5da160179501fe1,bitcoin core - vue d'ensemble,5. l'etat du systeme,2,timechainstats - statistiques sur bitcoin introduction au mempool,https://timechainstats.com/, comment bitcoin change societe,"app, enable, javascript, need, timechainstats"
9176827dc0af34fba939a14e9f99d775,bitcoin core - vue d'ensemble,5. l'etat du systeme,2,timechain calendar - donnees cles par bloc. introduction au mempool,https://timechaincalendar.com/, comment bitcoin change societe,
0be71b21e4d175522992e6b9c8f5807c,bitcoin core - vue d'ensemble,5. l'etat du systeme,2,symphony explorer 3d bitcoin blockchain introduction au mempool,https://symphony.iohk.io/, comment bitcoin change societe,"app, blockchains, enable, iohkyou, javascript"
c02aa985584b85c7eff3c0e25a2a435e,bitcoin core - vue d'ensemble,5. l'etat du systeme,2,autres outils de visualisation de la timechain bitcoin introduction au mempool,https://news.bitcoin.com/18-visualizations-bitcoin-network/, comment bitcoin change societe,
a809f74500f39d8fca254edb268ab545,parties prenantes,1. qui gouverne bitcoin ?,2,loic morel (2023). qui controle bitcoin ? bitstack qui controle bitcoin. bitcoin.fr,https://www.bitstack-app.com/blog/qui-controle-bitcoin, comment bitcoin change societe,"bitcoin, protocole, une, core, syst, fork, le, pas, sur, votre, bitcoind, complexe, et, mainteneur, pouvoir, vont, bcoin, bitco, bitcoinconclusionquelle, bitcoinfinalement, bitcoinle, bitcoinles, bitcoinlo, bitstack, bitstackconditions, bitstackinstaller, bitstackl, bitstackt, bloc, blocs"
a02b2d70f4a165c83e020baa60ad578a,parties prenantes,1. qui gouverne bitcoin ?,2,pierre rochard (2018). bitcoin governance qui controle bitcoin. bitcoin.fr,https://pierre-rochard.medium.com/bitcoin-governance-37e86299470f, comment bitcoin change societe,"bitcoin, governance, bip, crypto, trustlessness, miners, äúbitcoin, consensus, consequentialist, developers, hardfork, implementation, lightning, projects, researchers, softfork, softforks, trusting, validating, äôs, bitcoinadvisory, bitcoins, causal, checks, chrome, codebase, coin, coinbase, cryptocurrency6, currency"
a816ec887acad0d64b648e95194a9d24,parties prenantes,2. focus sur les  noeuds,2,ted stevenot (2023). what is a bitcoin node and how does one work? unchained level 2,https://unchained.com/blog/what-is-a-bitcoin-node/, comment bitcoin change societe,"node, bitcoin, nodes, blockchain, wallet, miners, pruned, transactions, archival, attacks, blocks, capital, distributed, ledger, mining, raspberry, running, services, trust, unchained, vaults, äôs, 500gb, accounting, advantages, authority, bandwidth, bank, ble, bluewallet"
c0f3091e1ebde898ae1207fba9f6955d,parties prenantes,3. focus sur les  mineurs et la preuve de travail (pow),2,loic morel (2023). qu'est-ce que la preuve de travail sur bitcoin ? bitstack,https://anchor.fm/bitstack/episodes/Quest-ce-que-la-preuve-de-travail-sur-Bitcoin---Proof-of-Work-e1taeu8, comment bitcoin change societe,"bitcoin, bitstack, investir, une, telegram, bitcoins, bonne, dans, le, pourquoi, protocole, comprendre, en, podcast, pas, vous, criminel, satoshi, sur, votre, bloc, ce, crypto, et, linkedin, nous, syst, äôinvestissement, altcoins, apps"
8a70f93ac138d18271accb5fe4341ea1,parties prenantes,3. focus sur les  mineurs et la preuve de travail (pow),2,jaran mellerud (2023). bitcoin mining around the world. hashrate index,https://hashrateindex.com/blog/tag/bitcoin-mining-around-the-world/, comment bitcoin change societe,"bitcoin, mining, hashrate, 2023, miner, europe, iceland, index, kazakhstan, kyrgyzstan, linkedin, luxor, miners, nalysis, norway, oman, paraguay, roundup, sectors, technology, twitter, world"
bebd56d583eb307b566fc27fe7308857,parties prenantes,3. focus sur les  mineurs et la preuve de travail (pow),2,alex kaboomracks (2023). comprendre l'augmentation du taux de hachage du reseau bitcoin. bitcoin magazine,https://europeanbitcoiners.com/comprendre-laugmentation-du-taux-de-hachage-du-reseau-bitcoin/, comment bitcoin change societe,"bitcoin, une, bitcoiners, hachage, taux, asic, bitcoins, european, fabricants, lectricit, mineurs, mini, rapidement, taille, 2023, 263, appareil, atteignons, autre, bitco, bitcoiner, bitcoinl, blocs, books, calculatrice, certainement, chine, conditions, connu, constant"
18807f04fc64c34cd2e7fe7fcf572632,parties prenantes,4. un  secteur  en plein essor,2,ritabrata santra (2023). how bitcoin mining is adapting to the energy transition. bitcoin magazine,https://bitcoinmagazine.com/business/bitcoin-mining-adapts-to-energy-transition, comment bitcoin change societe,
4682fd79627015d4b31a3e792f353b00,reseau lightning,1.  fonctionnement du lightning network,2,f. michalakis (2021) - intro theorique au lightning network -ln 201- adb,https://academie.decouvrebitcoin.fr/courses/ln-201-introduction-theorique-au-lightning-network/, comment bitcoin change societe,"ln, cookies, cookie, le, votre, bitcoin, fanis, formation, gdpr, merci, pas, quiz, une, cookielawinfo, dans, et, login, ratings, transactions, 102, 201, 205, accessing, ads, advertisement, analytics, bien, bon, browser, btc"
1eff3683ab62195bf32ae51f3d55dc64,reseau lightning,1.  fonctionnement du lightning network,2,lightning course - emeralize,https://emeralize.app/course/2/, comment bitcoin change societe,"lightning, ayments, begin, bitcoin, design, emeralize, lnurl, marketplace, network, payments, paywall, wallet, wallets"
d72aaa6a9a8d43d0f05a432b6412a3fb,reseau lightning,2.  cas d'usage /applications lightning,2,darthcoin (2022). regardez tout ce qu'on peut faire sur lightning !,https://decouvrebitcoin.fr/regardez-tout-ce-quon-peut-faire-sur-lightning/, comment bitcoin change societe,"ln, cookies, une, bitcoin, btc, cookie, telegram, découvrebitcoin, gdpr, lightning, nœud, nœuds, asi0_flammeus, cookielawinfo, dans, darthcoin, décodeur, et, le, mobile, pas, performance, accepte, accepter, address, adresse, ads, aix, analytical, analytics"
5b36d2847d7dd3fdb25d7bb0ba4f9b76,reseau lightning,2.  cas d'usage /applications lightning,2,lightning for creators - zebedee,https://emeralize.app/course/2/resource/12/, comment bitcoin change societe,"lightning, creations, creators, emeralize, network, power, powered, started, zebedee"
4eecab47332efb1410885a3746756598,reseau lightning,2.  cas d'usage /applications lightning,2,pav (2023). charging ahead: why it's time for exchanges to add lightning,https://medium.com/synonym-to/charging-ahead-why-its-time-for-exchanges-to-add-lightning-54241ac6cf33, comment bitcoin change societe,"lightning, exchanges, bitcoin, exchange, network, crypto, utxo, advantage, advantages, altcoins, autonomic, autonomically, benefits, bitcoinlightning, bitfinex, blackrock, blockchain, blocktank, bullish, charging, deposits, economic, enterprise, exch, exchangelayer, finex, growth, health, incentives, innovations"
506fc7e257748b7e91d56ee87cdd0905,reseau lightning,2.  cas d'usage /applications lightning,2,r. sheinfeld (2023). we need more apps w/ lightning not more ln apps,https://medium.com/breez-technology/we-need-more-apps-with-lightning-not-more-lightning-apps-b5f37f9ac8bd, comment bitcoin change societe,"lightning, fiat, apps, camera, developers, digital, payment, utility, banks, bitcoin, breez, cameras, censors, intermediaries, iphone, p2p, sdk, technologies, technology, 2mp, abstraction, abstractionthere, account, app, appsroy, bank, banking, bitcoinlightning, censorship, consumers"
17aa0861e5831114867377fc95688401,l'ecosysteme du protocole bitcoin,1. vue d'ensemble de l'ecosysteme,2,"ludovic lars (2022). sidechains, drivechains et bitcoin. cryptoast.fr",https://cryptoast.fr/sidechains-drivechains-bitcoin/, comment bitcoin change societe,
f33044a9be3b9f3119bd3bf736eb184c,l'ecosysteme du protocole bitcoin,1. vue d'ensemble de l'ecosysteme,2,e. awosika (2022). building apps on top of the bitcoin protocol. bitcoin mag.,https://bitcoinmagazine.com/technical/building-applications-on-the-bitcoin-network, comment bitcoin change societe,
9597faed39dd5f3f3d190e537c54a4a0,l'ecosysteme du protocole bitcoin,1. vue d'ensemble de l'ecosysteme,2,the open source map of the bitcoin protocol ecosystem. bitcoin_ecosys e. awosika (2022). building apps on top of the bitcoin protocol. bitcoin mag.,https://www.ekosys.org/, comment bitcoin change societe,"protocol, bitcoin, channel, contracts, lightning, privacy, blockchains, channels, coinjoin, mining, networkdescription, payment, sidechain, taproot, amp, amps, anonymous, asic, asicslearn, blockchain, blogpool, bond, bonddescription, botnet, checkpoints, clouds, coin, coinjoins, compiler, contract"
c68c6e8fa60e51001fb8f6134e1f86f2,l'ecosysteme du protocole bitcoin,1. vue d'ensemble de l'ecosysteme,2,buildonl2.com the community for bitcoin builders e. awosika (2022). building apps on top of the bitcoin protocol. bitcoin mag.,https://www.buildonl2.com/, comment bitcoin change societe,"bitcoin, build, protocol, blockchain, blockstreamdiamaan, blockstreammarco, blockstreampriscille, blockstreamrusty, blockstreamscott, blockstreamshahana, buildersbool, checkproofofwork, communityjoin, conferencesget, engineer, explore, federated, federationscensorship, learn, learninglearn, liquid, marketsdevzorcln, miniscriptlangu, node, ommunity, peers, peerswapbalance, plugins, skillsshowcase, uint256"
8d3c1d38821857e3c0676f2a9a94606f,l'ecosysteme du protocole bitcoin,"2. bitcoin liquid, rgb, rsk",2,francisco calderon (2021). breve introduction au protocole rgb. bitcoin.fr liquid,https://bitcoin.fr/breve-introduction-au-protocole-rgb/, comment bitcoin change societe,"rgb, bitcoin, mars, une, blockchain, lightning, nft, protocole, protocoles, token, contracts, le, tokens, 2014, 2017, 2019, 2021, bitcoins, btc, chain, confidentialité, contract, graph, novembre, schéma, stablecoins, telegram, transactions, 20, 2012"
c2ad49fba1415a33a829ea1b7adb6cef,l'ecosysteme du protocole bitcoin,"2. bitcoin liquid, rgb, rsk",2,fanis michalakis (2023) update sur rgb dans les nfts sur bitcoin menacent la crypto ? cryptoast liquid,https://youtu.be/w68994lQMgA?t=839, comment bitcoin change societe,"bitcoin, crypto, fonctionnalit, nfts, nouvelles"
e85be212b465715540b2e2aad924b6cd,l'ecosysteme du protocole bitcoin,"2. bitcoin liquid, rgb, rsk",2,jean-luc (2016). rootstock : bitcoin pour les smart contracts rgb,https://bitcoin.fr/rootstock-bitcoin-pour-les-smart-contracts/, comment bitcoin change societe,"bitcoin, mars, btc, rootstock, 2018, 2020, bitcoins, blockchain, novembre, rootcoins, 2013, 2014, 2015, 2016, 2017, 2019, 2021, 2022, 2023, 51, 53, banques, bitcoin34, coin, coins, commons, convertis, en, exchanges, fr"
39d419c7aa6be3bc47ae039fd3b08df8,l'ecosysteme du protocole bitcoin,"3. ecash, fedimint, cashu",2,fedimint.org,https://fedimint.org/docs/intro, comment bitcoin change societe,"fedimint, bitcoin, 2022, bitcoiners, design, docscommunitytelegramtwitterdiscordcontributegithubmailgpg, documentation, federations, fedimintcore, fediminttrade, fedimintwho, foundation, overview, pagenextprimerdocswikitech, privacy, protocol, purpose"
