title,subtitle,level,description,links,quadrant
transactions resistantes a la censure,vers une societe de  surveillance ?,niveau 1,y. de mombynes (2023). les mnbc : de potentiels instruments totalitaires,https://twitter.com/ydemombynes/status/1648028944627560452, comment j'utilise bitcoin
transactions resistantes a la censure,vers une societe de  surveillance ?,niveau 1,bis agustin carstens (2023). the central banks will have absolute control...,https://twitter.com/HODL1966/status/1647531126146187265, comment j'utilise bitcoin
transactions resistantes a la censure,vers une societe de  surveillance ?,niveau 1,"wef's schwab (2023).""if you have nothing to hide, you shouldn't be afraid""",https://twitter.com/wideawake_media/status/1657353571212443649, comment j'utilise bitcoin
transactions resistantes a la censure,vers une societe de  surveillance ?,niveau 1,"camelia cam's (2023). en 1982, on parlait deja du credit social et de manipulation climatique dans << il etait une fois l'homme >>",https://twitter.com/CameliaCams/status/1661691664270864389, comment j'utilise bitcoin
transactions resistantes a la censure,vers une societe de  surveillance ?,niveau 1,bitcoin archive (2023). your account could be frozen cuz of your politics.,https://twitter.com/BTC_Archive/status/1655874701321814018, comment j'utilise bitcoin
transactions resistantes a la censure,vers une societe de  surveillance ?,niveau 1,s. saurel (2023). we have gold because we cannot trust gov. - h. hoover,https://twitter.com/ssaurel/status/1655846013679157252, comment j'utilise bitcoin
transactions resistantes a la censure,vers une societe de  surveillance ?,niveau 1,vlad (2023). argentina bans payment apps from offering btc to customers,https://twitter.com/TheVladCostea/status/1654647230643544065, comment j'utilise bitcoin
transactions resistantes a la censure,vers une societe de  surveillance ?,niveau 1,robert f. kennedy jr (2023). the financial censorship of political enemies is something we're used to seeing under authoritarian regimes.  cbdcs are the ultimate mechanisms for social surveillance and control,https://twitter.com/RobertKennedyJr/status/1654303142966706176, comment j'utilise bitcoin
transactions resistantes a la censure,vers une societe de  surveillance ?,niveau 1,bitcoin archive (2023). uk government to give tax authorities power to seize your bitcoin from online wallets on exchanges.,https://twitter.com/BTC_Archive/status/1656239630612590593, comment j'utilise bitcoin
transactions resistantes a la censure,vers une societe de  surveillance ?,niveau 1,a. stachtchenko (2023). on ne peut pas suspendre le cours de bitcoin. bfm,https://twitter.com/bfmbusiness/status/1651979060971466752, comment j'utilise bitcoin
transactions resistantes a la censure,vers une societe de  surveillance ?,niveau 1,"gov. de santis (2023). ""if they ever get away with implementing a cbdc they will impose social credit scores and esg on top of that.""",https://twitter.com/RadarHits/status/1654099729490345984, comment j'utilise bitcoin
transactions resistantes a la censure,vers une societe de  surveillance ?,"wef's schwab (2023).""if you have nothing to hide, you shouldn't be afraid""",marty bent (2023). this feels like the endgame,https://tftc.io/martys-bent/issue-1340/, comment j'utilise bitcoin
transactions resistantes a la censure,weaponizing money,niveau 1,"elon musk (2023). ""weaponizing currency repeatedly will lead other countries to stop using it."" radar",https://twitter.com/RadarHits/status/1650756923698868225, comment j'utilise bitcoin
transactions resistantes a la censure,weaponizing money,"elon musk (2023). ""weaponizing currency repeatedly will lead other countries to stop using it."" radar",alexandre stachtchenko (2023). nos libertes sont attaquees et tout le monde s'en f***. gac,https://www.youtube.com/watch?v=cwqJOl3yan8, comment j'utilise bitcoin
transactions resistantes a la censure,moyen de  paiement resistant a la censure,niveau 1,anil (2021). transactions resistantes a la censure. cas d'usage,https://btctouchpoint.com/wp-content/uploads/2023/05/Anil-Cas-dusage-Transactions-resistantes-a-la-censure.png, comment j'utilise bitcoin
transactions resistantes a la censure,moyen de  paiement resistant a la censure,niveau 2,robert f kennedy jr  (2022). keynote - bitcoin 2023. bm,https://www.youtube.com/watch?v=fz7FPl065II, comment j'utilise bitcoin
transactions resistantes a la censure,moyen de  paiement resistant a la censure,niveau 2,m. ahlborg (2023). analysis of the popularity of payment methods over time.,https://twitter.com/MattAhlborg/status/1647966698845208576, comment j'utilise bitcoin
transactions resistantes a la censure,moyen de  paiement resistant a la censure,niveau 2,adam mashirque (2023). many people are working on bitcoin payment resilience in worst case scenarios.,https://twitter.com/sakak_musdom/status/1653028645970247682, comment j'utilise bitcoin
transactions resistantes a la censure,moyen de  paiement resistant a la censure,niveau 2,"colin harper (2020). the long and winding story of silk road, bitcoin's earliest major application. bm",https://bitcoinmagazine.com/culture/the-long-and-winding-story-of-silk-road-bitcoins-earliest-major-application, comment j'utilise bitcoin
transactions resistantes a la censure,moyen de  paiement resistant a la censure,niveau 3,"badders niacinshill (2023). did you read ""what is the global public-private-partnership",https://twitter.com/Hodlerthanthou2/status/1657082777039167514, comment j'utilise bitcoin
transferts de fonds et echange de devises,rails de paiement,niveau 1,anil (2021). reglement de montants eleves. cas d'usage,https://btctouchpoint.com/wp-content/uploads/2023/05/Anil-Cas-dusage-Reglement-de-montants-eleves.png, comment j'utilise bitcoin
transferts de fonds et echange de devises,rails de paiement,niveau 1,anil (2021). transferts de fonds & forex. cas d'usage,https://btctouchpoint.com/wp-content/uploads/2023/05/Anil-Cas-dusage-Transferts-de-fonds-Forex.png, comment j'utilise bitcoin
transferts de fonds et echange de devises,rails de paiement,niveau 1,cross-border remittance: bridging the financial divide in lightning network in action: real-world use cases and applications. apollo,https://learn.heyapollo.com/blog/lightning-network-in-action-real-world-use-cases-and-applications, comment j'utilise bitcoin
transferts de fonds et echange de devises,rails de paiement,niveau 1,60 minutes (2021). how the strike app helped salvadorans send bitcoin,https://www.youtube.com/watch?v=Hlj-QQgbW90, comment j'utilise bitcoin
transferts de fonds et echange de devises,rails de paiement,cross-border remittance: bridging the financial divide in lightning network in action: real-world use cases and applications. apollo,l'afrique parle bitcoin (2023). thread sur la remittance (envoi de fonds) en afrique,https://twitter.com/Afrique_Bitcoin/status/1669715369039212547, comment j'utilise bitcoin
transferts de fonds et echange de devises,rails de paiement,cross-border remittance: bridging the financial divide in lightning network in action: real-world use cases and applications. apollo,jack mallers (2022). payment demo: strike ceo - bitcoin 2022 conference. bitcoin magazine,https://www.youtube.com/watch?v=YTqCs6RY9O4, comment j'utilise bitcoin
transferts de fonds et echange de devises,rails de paiement,cross-border remittance: bridging the financial divide in lightning network in action: real-world use cases and applications. apollo,btc sessions (2022). strike - send payments to anyone in the world for free (full tutorial),https://www.youtube.com/watch?v=4-vJ7zZQ4wU, comment j'utilise bitcoin
transferts de fonds et echange de devises,faire des paiements importants en bitcoin,niveau 1,bjdichter (2023). the state of florida now allows for real estate transactions to be processed using bitcoin,https://twitter.com/BJdichter/status/1657823950234177540, comment j'utilise bitcoin
"value4value, micropaiements, etc.",micro-paiements,niveau 1,anil (2021). micropaiements. cas d'usage,https://btctouchpoint.com/wp-content/uploads/2023/05/Anil-Cas-dusage-Micropaiements.png, comment j'utilise bitcoin
"value4value, micropaiements, etc.",micro-paiements,niveau 1,"micropayments: small transactions, big impact in lightning network in action: real-world use cases and applications. apollo",https://learn.heyapollo.com/blog/lightning-network-in-action-real-world-use-cases-and-applications, comment j'utilise bitcoin
"value4value, micropaiements, etc.",micro-paiements,niveau 2,aantonop (2017). bitcoin q&a: microfinance & streaming money,https://www.youtube.com/watch?v=xs6hUcfuX9w&list=PLPQwGV1aLnTurL4wU_y3jOhBi9rrpsYyi&index=44, comment j'utilise bitcoin
"value4value, micropaiements, etc.",modele value 4 value,niveau 2,the fountain guide to value for value,https://fountain.fm/podcaster-guide, comment j'utilise bitcoin
"value4value, micropaiements, etc.",modele value 4 value,niveau 2,a new way to think about value. value4value,https://value4value.info/, comment j'utilise bitcoin
"value4value, micropaiements, etc.",modele value 4 value,niveau 2,adam curry (2022).how to receive bitcoin in real-time for your podcast,http://adam.curry.com/html/HowtoreceiveBitcoini-BrxM2PDPNJ7Zzbz7G28xk4H0D658fH.html, comment j'utilise bitcoin
"value4value, micropaiements, etc.",cyber-security network,niveau 1,michael saylor (2023). bitcoin as the ultimate cybersecurity and cybertruth network. n. brunell,https://twitter.com/natbrunell/status/1655589154623823873, comment j'utilise bitcoin
"value4value, micropaiements, etc.",cyber-security network,michael saylor (2023). bitcoin as the ultimate cybersecurity and cybertruth network. n. brunell,michael saylor (2023). bitcoin as a cybersecurity solution in why bitcoin is for everyone. apollo,https://learn.heyapollo.com/blog/michael-saylor-why-bitcoin-is-for-everyone, comment j'utilise bitcoin
"value4value, micropaiements, etc.",autres cas d'usage,niveau 2,"tiping, donation, iot, retail, gaming, defi in lightning network in action: real-world use cases and applications. apollo",https://learn.heyapollo.com/blog/lightning-network-in-action-real-world-use-cases-and-applications, comment j'utilise bitcoin
progresser pas-a-pas,conseils pour sequencer son apprentissage,niveau 1,"bitcoin magazine (2023). be your own bank"" bitcoin truck spotted outside the recently failed first republic bank",https://twitter.com/BitcoinMagazine/status/1653186356284207107, comment j'utilise bitcoin
progresser pas-a-pas,conseils pour sequencer son apprentissage,niveau 1,conseil ndeg1: fais un plan avant de te lancer dans bitcoin. adb,https://www.youtube.com/watch?v=_Gy5po9sTtw&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=1, comment j'utilise bitcoin
progresser pas-a-pas,conseils pour sequencer son apprentissage,niveau 1,cours lvl 0.3: conseils pour debuter en bitcoin. adb,https://www.youtube.com/watch?v=juMUJ3MWeZY&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=4, comment j'utilise bitcoin
progresser pas-a-pas,conseils pour sequencer son apprentissage,niveau 1,btc sessions (2021). new to bitcoin? top 5 tips when getting started,https://www.youtube.com/watch?v=V-H4mBYJf7E&list=PLxdf8G0kzsUWe-rG0X6LDJAMXL7761B42&index=2, comment j'utilise bitcoin
progresser pas-a-pas,conseils pour sequencer son apprentissage,niveau 2,stephen hall (2023).6 stages of personal bitcoin adoption,https://unchained.com/blog/six-stages-bitcoin-adoption/, comment j'utilise bitcoin
progresser pas-a-pas,conseils pour sequencer son apprentissage,niveau 2,darthcoin (2023). the 5 stages to become a real bitcoiner,https://darthcoin.substack.com/p/5-stages-became-bitcoiner, comment j'utilise bitcoin
acheter du btc,1. vue d'ensemble,niveau 1,ou et comment acheter des bitcoins en 2021. adb,https://www.youtube.com/watch?v=0dWf_iteNEk&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=19, comment j'utilise bitcoin
acheter du btc,1. vue d'ensemble,niveau 1,choose bitcoin (2022). les meilleurs sites sur lesquels acheter du bitcoin ?,https://choose-bitcoin.com/fr/annuaire-ou-acheter-du-bitcoin/, comment j'utilise bitcoin
acheter du btc,1. vue d'ensemble,niveau 1,"stevenot et hall (2023). the different ways to buy bitcoin compared: exchanges, p2p, atms, and more unchained capital",https://unchained.com/blog/ways-to-buy-bitcoin/, comment j'utilise bitcoin
acheter du btc,1. vue d'ensemble,niveau 1,"strategie bitcoin : buy the dip! en ""bull market"" (marche haussier). adb",https://www.youtube.com/watch?v=YLyKHG-rAhY&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=22, comment j'utilise bitcoin
acheter du btc,1. vue d'ensemble,niveau 2,comment acheter des bitcoins sans se faire arnaquer. bitcoin.fr,https://bitcoin.fr/comment-acheter-des-bitcoins-sans-se-faire-arnaquer/, comment j'utilise bitcoin
acheter du btc,1. vue d'ensemble,niveau 2,jessy gilger (2023). 6 strategies for dealing with bitcoin volatility unchained capital,https://unchained.com/blog/6-strategies-for-dealing-with-bitcoin-volatility/, comment j'utilise bitcoin
acheter du btc,2.  dca: choisir une frequence d'achat,niveau 1,strategie bitcoin - acheter 10 eur par semaine ?! adb,https://www.youtube.com/watch?v=YkvyUrOxI9Y&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=20, comment j'utilise bitcoin
acheter du btc,2.  dca: choisir une frequence d'achat,niveau 1,"creation plan d'epargne btc- 50eur/mois, tuto avec une debutante. adb",https://www.youtube.com/watch?v=mpT3kJDfRVw&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=21, comment j'utilise bitcoin
acheter du btc,2.  dca: choisir une frequence d'achat,niveau 1,butaniki : l'epargne bitcoin facile,https://butanuki.com/, comment j'utilise bitcoin
acheter du btc,2.  dca: choisir une frequence d'achat,niveau 2,stevenot (2023). what is dollar-cost averaging (dca) and why is it popular in bitcoin? unchained capital,https://unchained.com/blog/dca-bitcoin/, comment j'utilise bitcoin
acheter du btc,2.  dca: choisir une frequence d'achat,niveau 2,stevenot (2023). how to establish a dollar-cost averaging (dca) plan as a bitcoin saver. unchained capital,https://unchained.com/blog/bitcoin-dca-strategy/, comment j'utilise bitcoin
acheter du btc,3. acheter du btc sur un exchange,niveau 1,comment acheter vos crypto-monnaies en quelques clics ? paymium,https://www.youtube.com/watch?v=JVizZzRmJf8, comment j'utilise bitcoin
acheter du btc,3. acheter du btc sur un exchange,niveau 1,tutoriel bitstamp complet - (achat-vente de bitcoin + retrait). adb,https://www.youtube.com/watch?v=8g9aGQ53T_A&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=23, comment j'utilise bitcoin
acheter du btc,3. acheter du btc sur un exchange,niveau 1,armantheparman - how to buy bitcoin from an exchange,https://armantheparman.com/howtobuybitcoin2/, comment j'utilise bitcoin
acheter du btc,3. acheter du btc sur un exchange,niveau 1,m. odell & bitcoin q&a (2022). buying bitcoin with kyc in citadel dispatch e43: bitcoin for beginners,https://www.youtube.com/watch?v=OxdgmDxOMRY&t=319s, comment j'utilise bitcoin
acheter du btc,4. solutions d'achat en pair-a-pair et achat en liquide,niveau 1,acheter ses premiers sats en se rendant a un bitcoin meetup,https://btctouchpoint.com/fr/ressources/solutions-pratico-pratiques/#rencontrer, comment j'utilise bitcoin
acheter du btc,4. solutions d'achat en pair-a-pair et achat en liquide,niveau 1,winter hodler (2023). acheter du bitcoin sans kyc au canada avec bull bitcoin,https://agora256.com/acheter-du-bitcoin-sans-kyc-au-canada-avec-bull-bitcoin/, comment j'utilise bitcoin
acheter du btc,4. solutions d'achat en pair-a-pair et achat en liquide,niveau 2,decouvre bitcoin (2023). btc 205 - solution achat en pair a pair. 10 videos tutos et analyse comparative des solutions,https://www.youtube.com/playlist?list=PLinTFKehfR4x6c2qMRgovr55lTJyWeU7K, comment j'utilise bitcoin
acheter du btc,4. solutions d'achat en pair-a-pair et achat en liquide,niveau 2,kycnot.me. analyse comparative exhaustive des solutions d'achat p2p.,https://kycnot.me/, comment j'utilise bitcoin
acheter du btc,4. solutions d'achat en pair-a-pair et achat en liquide,niveau 2,"tuto bisq par johnonchain, solution achat btc sans kyc. adb",https://www.youtube.com/watch?v=mvh55CYmLVw&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=25, comment j'utilise bitcoin
acheter du btc,4. solutions d'achat en pair-a-pair et achat en liquide,niveau 2,m. odell & bitcoin q&a (2022). buying bitcoin with no-kyc in citadel dispatch e43: bitcoin for beginners,https://www.youtube.com/watch?v=OxdgmDxOMRY&t=819s, comment j'utilise bitcoin
acheter du btc,"5. trouver un distributeur, des cartes cadeaux",niveau 1,azte.co - cartes cadeaux bitcoin/ bons d'achat bitcoin,https://azte.co/#about, comment j'utilise bitcoin
acheter du btc,"5. trouver un distributeur, des cartes cadeaux",niveau 1,carte mondiale de tous les commerces acceptant le bitcoin. btcmap.org,https://btcmap.org/map, comment j'utilise bitcoin
acheter du btc,"5. trouver un distributeur, des cartes cadeaux",niveau 1,badders niacinshills (2023). going down to my local bitcoin atm,https://twitter.com/Hodlerthanthou2/status/1668890607513632768?s=20, comment j'utilise bitcoin
acheter du btc,"5. trouver un distributeur, des cartes cadeaux",niveau 1,"bitcoin history (2023). des cartes cadeaux bitcoin disponible a la vente dans les bureaux de postes de geneve, en suisse",https://twitter.com/MindsetCryptoFR/status/1659535402418536449, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,1. wallet ? portefeuille ?  porte-cles ? comment proceder ?,niveau 1,"david st-onge (2022). cles, portefeuille et transactions - doodling #5",https://www.youtube.com/watch?v=y-w4oDIEf2w, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,1. wallet ? portefeuille ?  porte-cles ? comment proceder ?,niveau 1,choose bitcoin (2021). comment securiser ses bitcoins,https://choose-bitcoin.com/fr/securiser-ses-bitcoins/, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,1. wallet ? portefeuille ?  porte-cles ? comment proceder ?,niveau 1,qu'est-ce qu'un portefeuille bitcoin ? cours lvl 3.1 - adb,https://www.youtube.com/watch?v=H8pXUrrLt50&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=10, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,1. wallet ? portefeuille ?  porte-cles ? comment proceder ?,niveau 1,quelle securite choisir pour vos bitcoins ? cours lvl 3.1 - adb,https://www.youtube.com/watch?v=TRf4mMDanI8&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=11, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,1. wallet ? portefeuille ?  porte-cles ? comment proceder ?,niveau 1,mettre en place son portefeuille bitcoin - bitcoin 101 - adb,https://www.youtube.com/watch?v=2MRRERHm7ZM&list=PLinTFKehfR4zX1E6s5ik1oSvQlQysUt6D&index=10, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,1. wallet ? portefeuille ?  porte-cles ? comment proceder ?,niveau 1,tutoriels wallets/porte-cles - adb,https://www.youtube.com/playlist?list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,1. wallet ? portefeuille ?  porte-cles ? comment proceder ?,niveau 1,"how to stash sats: a compendium of wallets, devices, and services that have helped people all over the world safely store their sats. stack sats",https://www.stacksats.how/bitcoin-wallets?bitcoin-wallet-categories=hardware#filter, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,1. wallet ? portefeuille ?  porte-cles ? comment proceder ?,niveau 1,"how to spend sats: a compendium of mobile wallets, that people all over the world are using to spend sats at the speed of light. stack sats",https://www.stacksats.how/lightning-wallets, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,1. wallet ? portefeuille ?  porte-cles ? comment proceder ?,niveau 2,arman the parman (2022). conservation du bitcoin - systeme zero-confiance,https://btctouchpoint.com/wp-content/uploads/2023/04/Conservation-du-Bitcoin-Le-systeme-Zero-confiance.pdf, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,1. wallet ? portefeuille ?  porte-cles ? comment proceder ?,niveau 2,faq sur les portefeuilles. academie decouvre bitcoin,https://academie.decouvrebitcoin.fr/lessons/faq-sur-les-portefeuilles/, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,1. wallet ? portefeuille ?  porte-cles ? comment proceder ?,niveau 2,bitcoin wallet guide - bitcoiner.guide,https://bitcoiner.guide/wallet/, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,1. wallet ? portefeuille ?  porte-cles ? comment proceder ?,niveau 2,loic morel (2023). qu'est-ce que la phrase de recuperation d'un portefeuille bitcoin ? bitstack,https://www.bitstack-app.com/blog/qu-est-ce-que-la-phrase-de-recuperation-d-un-portefeuille-bitcoin-24-mots, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,2. solutions hebergees/custodial   vs. conservation  autonome/self-custody,niveau 1,bitcoin magazine (2022). apprendre la conservation autonome - 5 conseils,https://btctouchpoint.com/wp-content/uploads/2023/04/Apprendre-la-conservation-autonome.pdf, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,2. solutions hebergees/custodial   vs. conservation  autonome/self-custody,niveau 1,btc sessions (2022). how to self custody your bitcoin,https://www.youtube.com/watch?v=z3n1uZrNvXo&list=PLxdf8G0kzsUWe-rG0X6LDJAMXL7761B42&index=14, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,2. solutions hebergees/custodial   vs. conservation  autonome/self-custody,niveau 1,nick neuman (2021). proof of keys: a critical test for bitcoin. bm,https://bitcoinmagazine.com/industry-events/proof-of-keys-a-critical-test-for-bitcoin, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,2. solutions hebergees/custodial   vs. conservation  autonome/self-custody,niveau 1,m. odell & bitcoin q&a (2022). self-custody your bitcoin in citadel dispatch e43: bitcoin for beginners,https://www.youtube.com/watch?v=OxdgmDxOMRY&t=1576s, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,2. solutions hebergees/custodial   vs. conservation  autonome/self-custody,niveau 1,loic morel (2023). introduction a la conservation d'actifs numeriques : comment securiser soi-meme ses cles bitcoin ? bitstack,https://www.bitstack-app.com/blog/introduction-a-la-conservation-d-actifs-numeriques-comment-securiser-soi-meme-ses-cles-bitcoin, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,2. solutions hebergees/custodial   vs. conservation  autonome/self-custody,niveau 1,quelle securite choisir pour vos bitcoins ? - cours lvl 3.1 - adb,https://www.youtube.com/watch?v=TRf4mMDanI8&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=11, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,2. solutions hebergees/custodial   vs. conservation  autonome/self-custody,niveau 1,conseil ndeg2: reprends le controle de tes bitcoins - adb,https://www.youtube.com/watch?v=R6Yutjp-JxM&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=12, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,2. solutions hebergees/custodial   vs. conservation  autonome/self-custody,loic morel (2023). introduction a la conservation d'actifs numeriques : comment securiser soi-meme ses cles bitcoin ? bitstack,"tuur demeester (2022). passage in the king james bible, on the importance of bitcoin self custody",https://twitter.com/ChartsBtc/status/1599421354524442625, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,2. solutions hebergees/custodial   vs. conservation  autonome/self-custody,loic morel (2023). introduction a la conservation d'actifs numeriques : comment securiser soi-meme ses cles bitcoin ? bitstack,j. burnett (2022). 2022 has been a self custody wake up call for many people.,https://twitter.com/IIICapital/status/1589991799975997447, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,2. solutions hebergees/custodial   vs. conservation  autonome/self-custody,loic morel (2023). introduction a la conservation d'actifs numeriques : comment securiser soi-meme ses cles bitcoin ? bitstack,"que sont les services ""custodial"" - adb",https://www.youtube.com/watch?v=-MP2plIm17s&t=4s, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,3. hot wallet / portefeuille chaud,niveau 1,winter hodler (2023). les 6 meilleurs choix de portefeuilles bitcoin sur mobile en 2023,https://agora256.com/6-meilleurs-portefeuilles-bitcoin-2023/, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,3. hot wallet / portefeuille chaud,niveau 1,hari seldon (2023). bluewallet : une introduction,https://agora256.com/bluewallet-une-introduction/, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,3. hot wallet / portefeuille chaud,niveau 1,tutoriel portefeuille. adb,https://academie.decouvrebitcoin.fr/lessons/4-tutoriel-portefeuille/, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,3. hot wallet / portefeuille chaud,niveau 1,tutoriel blue wallet. adb,https://www.youtube.com/watch?v=UCAtFgkdJtM, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,3. hot wallet / portefeuille chaud,niveau 1,tutoriel green wallet. adb,https://www.youtube.com/watch?v=lONbCS31am4, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,3. hot wallet / portefeuille chaud,niveau 1,tutoriel electrum. adb,https://academie.decouvrebitcoin.fr/topic/tutoriel-electrum-ordinateur/, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,3. hot wallet / portefeuille chaud,niveau 2,btc sessions (2022). top 5 bitcoin desktop wallets of 2022,https://www.youtube.com/watch?v=xtiGI-zb184&list=PLxdf8G0kzsUVzpmuXsCjtm3XWblNzdeEL&index=9, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,3. hot wallet / portefeuille chaud,niveau 2,tuto samourai wallet. adb,https://www.youtube.com/watch?v=kS6iC_ovarQ, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,3. hot wallet / portefeuille chaud,niveau 2,armantheparman - install bitcoin core and sparrow wallet,https://armantheparman.com/sparrow/, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,3. hot wallet / portefeuille chaud,niveau 2,btc sessions (2022). electrum bitcoin wallet - versatile and feature rich,https://www.youtube.com/watch?v=E4EhZg5QslI&list=PLxdf8G0kzsUVzpmuXsCjtm3XWblNzdeEL&index=6, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,3. hot wallet / portefeuille chaud,niveau 2,m. odell & bitcoin q&a (2022). software wallets in citadel dispatch e43: bitcoin for beginners,https://www.youtube.com/watch?v=OxdgmDxOMRY&t=1771s, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,3. hot wallet / portefeuille chaud,niveau 2,sparrow - bitcoiner.guide,https://bitcoiner.guide/sparrow/, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,4. cold wallet / portefeuille froid/ physique,niveau 1,tuto portefeuille froid. cours lvl 3.1. adb,https://academie.decouvrebitcoin.fr/lessons/portefeuille-froid-hardwear-wallet-60e/, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,4. cold wallet / portefeuille froid/ physique,niveau 1,arman the parman (2022). bitcoin hardware wallets guide  and hardware wallets by brand,https://armantheparman.com/using-hwws/, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,4. cold wallet / portefeuille froid/ physique,niveau 1,bitcoin wallet recovery sheet. bitcoiner guide,https://bitcoiner.guide/backup.pdf, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,4. cold wallet / portefeuille froid/ physique,niveau 1,ledger ou trezor ? adb,https://www.youtube.com/watch?v=t350-HNuqHs, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,4. cold wallet / portefeuille froid/ physique,niveau 1,tuto trezor 1 : mise en place. adb,https://www.youtube.com/watch?v=WB5lWEaaJOE&t=1s, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,4. cold wallet / portefeuille froid/ physique,niveau 1,tuto trezor 2 :  recuperation des bitcoins. adb,https://www.youtube.com/watch?v=bwM0Xm_vSYM, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,4. cold wallet / portefeuille froid/ physique,niveau 1,"tuto trezor 3 : utilisation, envoi et reception de bitcoins. adb",https://www.youtube.com/watch?v=ks-VHtsqjig&t=1s, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,4. cold wallet / portefeuille froid/ physique,niveau 1,tuto ledger nano s + passphrase. adb,https://www.youtube.com/watch?v=_vsHNTLi8MQ&t=1s, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,4. cold wallet / portefeuille froid/ physique,niveau 1,bitbox 02. adb,https://www.youtube.com/watch?v=E2Px3qx7vYk, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,4. cold wallet / portefeuille froid/ physique,arman the parman (2022). bitcoin hardware wallets guide  and hardware wallets by brand,"winter hodler (2023). creation, sauvegarde et utilisation d'une cle privee bitcoin avec un appareil coldcard et bitcoin core",https://agora256.com/creation-dune-cle-privee-bitcoin-avec-un-appareil-coldcard/, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,4. cold wallet / portefeuille froid/ physique,arman the parman (2022). bitcoin hardware wallets guide  and hardware wallets by brand,"stevenot et hall (2023). what is a bitcoin hardware wallet, and what do they do? unchaine capital",https://unchained.com/blog/what-is-bitcoin-hardware-wallet/, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,4. cold wallet / portefeuille froid/ physique,arman the parman (2022). bitcoin hardware wallets guide  and hardware wallets by brand,stephen hall (2023). 8 reasons to use a bitcoin hardware wallet,https://unchained.com/blog/why-bitcoin-hardware-wallet/, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,4. cold wallet / portefeuille froid/ physique,arman the parman (2022). bitcoin hardware wallets guide  and hardware wallets by brand,m. odell & bitcoin q&a (2022). hardware wallets in citadel dispatch e43: bitcoin for beginners,https://www.youtube.com/watch?v=OxdgmDxOMRY&t=2235s, comment j'utilise bitcoin
